time,open,height,low,close
2007-12-24,5132.911,5284.341,5104.651,5234.261
2007-12-25,5233.171,5254.401,5178.801,5201.181
2007-12-26,5209.041,5262.59,5158.761,5233.351
2007-12-27,5248.221,5316.521,5203.5,5308.891
2007-12-28,5320.011,5336.501,5248.691,5261.561
2008-1-2,5265,5295.021,5201.891,5272.811
2008-1-3,5269.801,5321.461,5211.051,5319.861
2008-1-4,5328.411,5372.46,5318.46,5361.571
2008-1-7,5357.451,5403.351,5332.601,5393.341
2008-1-8,5414.561,5480.071,5344.651,5386.531
2008-1-9,5365.221,5437.761,5346.851,5435.811
2008-1-10,5449.161,5483.831,5407.311,5456.541
2008-1-11,5471.391,5500.061,5423.811,5484.681
2008-1-14,5507.581,5522.781,5456.931,5497.901
2008-1-15,5503.931,5505.041,5405.601,5443.791
2008-1-16,5395.281,5396.041,5288.771,5290.611
2008-1-17,5235.911,5312.291,5039.791,5151.631
2008-1-18,5141.371,5187.601,5093.131,5180.511
2008-1-21,5188.791,5200.931,4891.291,4914.441
2008-1-22,4818.001,4818.001,4511.951,4559.751
2008-1-23,4572.901,4705.071,4510.501,4703.051
2008-1-24,4753.441,4767.801,4625.461,4717.731
2008-1-25,4716.981,4806.891,4657.711,4761.691
2008-1-28,4720.561,4720.561,4409.081,4419.291
2008-1-29,4426.271,4517.601,4389.521,4457.941
2008-1-30,4505.631,4554.341,4330.701,4417.851
2008-1-31,4408.021,4487.321,4368.301,4383.391
2008-2-1,4388.251,4411.701,4195.751,4320.771
2008-2-4,4415.021,4672.211,4415.021,4672.171
2008-2-5,4622.541,4662.971,4550.431,4599.701
2008-2-13,4525.031,4547.541,4454.641,4490.721
2008-2-14,4527.051,4576.981,4507.941,4552.321
2008-2-15,4523.792,4523.792,4431.461,4497.131
2008-2-18,4546.751,4601.222,4517.602,4568.151
2008-2-19,4582.281,4665.551,4544.941,4664.291
2008-2-20,4682.591,4695.801,4556.811,4567.031
2008-2-21,4534.171,4568.211,4452.671,4527.181
2008-2-22,4500.381,4500.381,4333.031,4370.291
2008-2-25,4370.191,4391.331,4182.771,4192.531
2008-2-26,4302.731,4331.641,4123.311,4238.181
2008-2-27,4256.531,4360.701,4222.461,4334.051
2008-2-28,4343.281,4344.931,4265.501,4299.511
2008-2-29,4293.531,4364.811,4275.901,4348.541
2008-3-3,4323.701,4456.961,4279.351,4438.271
2008-3-4,4454.181,4472.151,4321.271,4335.451
2008-3-5,4316.251,4352.821,4210.961,4292.651
2008-3-6,4310.351,4427.501,4260.791,4360.991
2008-3-7,4315.811,4341.291,4265.831,4300.521
2008-3-10,4265.611,4265.611,4120.531,4146.301
2008-3-11,4121.651,4165.921,4063.471,4165.881
2008-3-12,4254.671,4272.981,4068.781,4070.121
2008-3-13,4033.321,4055.451,3902.251,3971.261
2008-3-14,3956.751,4000.781,3891.701,3962.671
2008-3-17,3941.261,3941.261,3813.001,3820.051
2008-3-18,3789.561,3862.771,3607.251,3668.901
2008-3-19,3746.051,3813.891,3677.821,3761.601
2008-3-20,3721.501,3857.621,3516.331,3804.051
2008-3-21,3790.111,3838.061,3746.401,3796.581
2008-3-24,3830.351,3840.481,3624.941,3626.191
2008-3-25,3559.941,3659.211,3521.531,3629.621
2008-3-26,3644.131,3698.321,3591.111,3606.861
2008-3-27,3541.281,3541.281,3407.901,3411.491
2008-3-28,3378.631,3590.751,3357.231,3580.151
2008-3-31,3465.911,3555.821,3445.561,3472.711
2008-4-1,3461.081,3493.131,3308.901,3329.161
2008-4-2,3370.601,3464.531,3283.641,3347.881
2008-4-3,3323.431,3456.951,3271.291,3446.241
2008-4-7,3418.521,3613.481,3386.511,3599.621
2008-4-8,3604.261,3656.961,3563.851,3612.541
2008-4-9,3585.851,3606.891,3413.071,3413.911
2008-4-10,3378.141,3474.311,3344.871,3471.741
2008-4-11,3498.551,3517.821,3462.141,3492.891
2008-4-14,3419.051,3427.881,3285.301,3296.671
2008-4-15,3282.571,3349.761,3212.151,3348.351
2008-4-16,3349.931,3363.221,3283.081,3291.601
2008-4-17,3286.411,3352.951,3180.201,3222.741
2008-4-18,3200.572,3203.711,3078.172,3094.672
2008-4-21,3305.152,3305.172,3073.562,3116.982
2008-4-22,3076.722,3148.732,2990.792,3147.792
2008-4-23,3116.412,3296.722,3089.892,3278.332
2008-4-24,3539.872,3593.202,3461.642,3583.032
2008-4-25,3572.552,3658.552,3527.842,3557.752
2008-4-28,3497.382,3530.912,3460.252,3474.722
2008-4-29,3457.352,3544.231,3453.281,3523.412
2008-4-30,3545.572,3705.092,3543.021,3693.112
2008-5-5,3739.802,3768.221,3696.701,3761.011
2008-5-6,3735.852,3786.021,3680.991,3733.501
2008-5-7,3716.451,3774.072,3577.991,3579.151
2008-5-8,3538.921,3658.051,3523.021,3656.841
2008-5-9,3682.961,3693.161,3552.471,3613.491
2008-5-12,3548.612,3668.862,3521.882,3626.982
2008-5-13,3515.712,3615.062,3508.322,3560.242
2008-5-14,3549.672,3661.972,3549.672,3657.432
2008-5-15,3676.842,3706.721,3636.221,3637.322
2008-5-16,3637.642,3661.072,3582.502,3624.232
2008-5-19,3615.592,3624.842,3563.612,3604.762
2008-5-20,3601.552,3632.012,3432.382,3443.162
2008-5-21,3414.342,3560.532,3355.082,3544.192
2008-5-22,3493.072,3558.022,3469.792,3485.632
2008-5-23,3473.802,3521.392,3435.842,3473.092
2008-5-26,3442.292,3443.992,3361.992,3364.542
2008-5-27,3355.112,3383.682,3333.952,3375.412
2008-5-28,3382.772,3486.332,3354.252,3459.032
2008-5-29,3447.772,3481.732,3400.772,3401.442
2008-5-30,3414.252,3450.492,3390.882,3433.352
2008-6-2,3426.202,3483.612,3400.722,3459.042
2008-6-3,3456.582,3469.062,3409.232,3436.402
2008-6-4,3424.042,3428.472,3341.742,3369.912
2008-6-5,3355.932,3376.342,3326.542,3351.652
2008-6-6,3362.002,3371.282,3312.722,3329.672
2008-6-10,3202.112,3215.502,3045.062,3072.332
2008-6-11,3042.162,3064.202,2992.352,3024.242
2008-6-12,3011.563,3031.063,2900.123,2957.532
2008-6-13,2960.912,2976.452,2865.502,2868.802
2008-6-16,2876.292,2917.812,2811.722,2874.102
2008-6-17,2873.132,2893.472,2769.122,2794.752
2008-6-18,2772.373,2945.423,2729.713,2941.113
2008-6-19,2921.723,2921.723,2742.153,2748.873
2008-6-20,2811.083,2917.323,2695.633,2831.742
2008-6-23,2780.152,2813.142,2741.192,2760.422
2008-6-24,2747.322,2817.172,2728.832,2803.022
2008-6-25,2794.042,2910.482,2784.422,2905.012
2008-6-26,2904.092,2931.312,2851.122,2901.852
2008-6-27,2809.312,2822.262,2723.162,2748.432
2008-6-30,2724.402,2766.802,2693.402,2736.102
2008-7-1,2743.162,2753.332,2644.782,2651.602
2008-7-2,2656.042,2700.902,2627.902,2651.732
2008-7-3,2610.812,2746.372,2566.532,2703.532
2008-7-4,2691.212,2713.482,2645.832,2669.892
2008-7-7,2673.552,2801.532,2673.552,2792.402
2008-7-8,2805.612,2843.602,2754.622,2814.952
2008-7-9,2838.862,2920.552,2838.862,2920.552
2008-7-10,2879.622,2952.042,2862.062,2875.452
2008-7-11,2863.812,2888.292,2821.312,2856.632
2008-7-14,2837.502,2895.302,2828.242,2878.262
2008-7-15,2886.113,2896.333,2769.913,2779.453
2008-7-16,2753.903,2765.153,2656.613,2705.873
2008-7-17,2747.953,2773.283,2676.153,2684.783
2008-7-18,2711.743,2785.533,2665.913,2778.373
2008-7-21,2759.883,2865.063,2745.643,2861.423
2008-7-22,2852.443,2868.623,2830.763,2846.123
2008-7-23,2870.933,2887.583,2831.113,2837.853
2008-7-24,2861.813,2912.702,2849.103,2910.292
2008-7-25,2875.772,2888.583,2851.932,2865.103
2008-7-28,2883.762,2924.452,2883.762,2903.012
2008-7-29,2868.012,2868.012,2827.702,2850.313
2008-7-30,2884.593,2894.373,2822.193,2836.673
2008-7-31,2844.653,2848.003,2774.103,2775.723
2008-8-1,2751.023,2830.763,2721.953,2801.823
2008-8-4,2782.993,2793.263,2738.853,2741.743
2008-8-5,2751.203,2762.263,2684.733,2690.753
2008-8-6,2711.603,2743.113,2678.863,2719.373
2008-8-7,2717.503,2742.713,2691.353,2727.583
2008-8-8,2724.433,2725.933,2595.923,2605.723
2008-8-11,2595.903,2601.503,2453.713,2470.073
2008-8-12,2445.223,2484.753,2430.853,2457.203
2008-8-13,2440.523,2458.773,2370.743,2446.303
2008-8-14,2432.203,2454.253,2409.013,2437.083
2008-8-15,2434.413,2476.863,2414.573,2450.613
2008-8-18,2451.782,2455.502,2318.932,2319.873
2008-8-19,2297.252,2355.932,2284.583,2344.472
2008-8-20,2332.482,2523.472,2306.662,2523.282
2008-8-21,2484.492,2518.442,2431.052,2431.722
2008-8-22,2414.462,2426.712,2362.092,2405.232
2008-8-25,2408.093,2443.992,2382.292,2413.373
2008-8-26,2384.953,2403.023,2327.223,2350.083
2008-8-27,2343.883,2385.993,2310.463,2342.153
2008-8-28,2341.963,2374.253,2333.033,2350.143
2008-8-29,2361.05,2420.85,2352.1,2397.37
2008-9-1,2380.47,2380.47,2311.73,2325.14
2008-9-2,2312.1,2329.01,2284.92,2304.89
2008-9-3,2301.94,2321.53,2248.07,2276.67
2008-9-4,2270.52,2295.35,2249.12,2277.41
2008-9-5,2224.53,2238.32,2199.36,2202.45
2008-9-8,2210.34,2220.55,2135.38,2143.42
2008-9-9,2152.28,2161.35,2114.5,2145.78
2008-9-10,2131.8,2185.69,2102.91,2150.76
2008-9-11,2143.4,2148.12,2070.43,2078.98
2008-9-12,2077.55,2104.63,2064.29,2079.67
2008-9-16,2049.81,2049.81,1974.39,1986.64
2008-9-17,1971.94,1999.95,1922.68,1929.05
2008-9-18,1876.12,1942.85,1802.33,1895.84
2008-9-19,2067.64,2075.09,2043.32,2075.09
2008-9-22,2241.72,2269.73,2164.8,2236.41
2008-9-23,2209.12,2253.4,2181.96,2201.51
2008-9-24,2133.1,2218.29,2116.96,2216.81
2008-9-25,2214.58,2333.28,2211.45,2297.5
2008-9-26,2304.12,2310.45,2246.28,2293.78
2008-10-6,2267.39,2267.39,2172.57,2173.74
2008-10-7,2101.09,2183,2072.9,2157.84
2008-10-8,2095.91,2127.08,2059.09,2092.22
2008-10-9,2125.57,2130.87,2063.41,2074.58
2008-10-10,1995.96,2027.83,1963.18,2000.57
2008-10-13,1978.56,2074.47,1931.47,2073.57
2008-10-14,2139.06,2146.73,2016.18,2017.32
2008-10-15,1995.89,2013.49,1963.1,1994.67
2008-10-16,1916.13,1943.32,1901.5,1909.94
2008-10-17,1921.84,1941.3,1902.6,1930.65
2008-10-20,1924.18,1979.84,1890.92,1974.01
2008-10-21,1978.67,1996.66,1956.11,1958.53
2008-10-22,1932.68,1950.79,1894.31,1895.82
2008-10-23,1851.26,1879.85,1828.31,1875.56
2008-10-24,1875.63,1888.1,1825.53,1839.62
2008-10-27,1809.22,1809.22,1721.6,1723.35
2008-10-28,1671.4,1786.44,1664.93,1771.82
2008-10-29,1786.2,1795.09,1719.33,1719.81
2008-10-30,1732.77,1788.2,1710.73,1763.61
2008-10-31,1754.21,1765.68,1721.59,1728.79
2008-11-3,1713.76,1750.32,1702.98,1719.77
2008-11-4,1707.93,1717.1,1678.96,1706.7
2008-11-5,1716.22,1788.26,1716.22,1760.61
2008-11-6,1720.42,1728.22,1703.1,1717.72
2008-11-7,1686.521,1762.23,1680.6,1747.71
2008-11-10,1782.31,1876.16,1782.31,1874.8
2008-11-11,1872.07,1887.8,1840.92,1843.61
2008-11-12,1820.44,1863.9,1815.08,1859.11
2008-11-13,1837.271,1942.901,1825.88,1927.61
2008-11-14,1943.96,1987.26,1921.84,1986.44
2008-11-17,1981.26,2031.1,1963.85,2030.48
2008-11-18,2020.99,2050.88,1889.86,1902.43
2008-11-19,1889.35,2023.91,1883.83,2017.47
2008-11-20,1977.21,2030.87,1956.73,1983.76
2008-11-21,1932.6,2013.18,1893.15,1969.39
2008-11-24,1961.21,1974.47,1893.34,1897.06
2008-11-25,1925.25,1939.37,1858.17,1888.71
2008-11-26,1890.33,1914.71,1873.18,1897.88
2008-11-27,2012.69,2022.48,1916.47,1917.86
2008-11-28,1901.68,1915.27,1856.29,1871.16
2008-12-1,1865.74,1895.76,1838.1,1894.61
2008-12-2,1856.97,1907.78,1846.53,1889.64
2008-12-3,1903.43,1965.83,1902.94,1965.41
2008-12-4,1992.72,2055.21,1985.2,2001.5
2008-12-5,1984.26,2019.75,1975.71,2018.66
2008-12-8,2049.16,2091.281,2038.19,2090.771
2008-12-9,2100.771,2100.811,2036.891,2037.74
2008-12-10,2025.031,2079.551,2005.561,2079.121
2008-12-11,2072.581,2087.201,2028.731,2031.681
2008-12-12,2014.581,2023.181,1932.271,1954.211
2008-12-15,1977.031,1989.301,1936.561,1964.37
2008-12-16,1948.86,1976.72,1907.83,1975.01
2008-12-17,1983.84,2003.38,1971.82,1976.82
2008-12-18,1978.97,2016.57,1958.97,2015.69
2008-12-19,2006.21,2038.66,1997.12,2018.46
2008-12-22,2016.45,2016.45,1965.35,1987.76
2008-12-23,1990.051,1990.051,1895.181,1897.221
2008-12-24,1873.581,1887.311,1850.851,1863.801
2008-12-25,1865.721,1877.771,1832.351,1852.421
2008-12-26,1852.911,1866.63,1840.191,1851.521
2008-12-29,1846.301,1856.331,1815.411,1850.481
2008-12-30,1851.911,1862.941,1826.981,1832.911
2008-12-31,1834.951,1844.371,1814.751,1820.811
2009-1-5,1849.021,1880.721,1844.091,1880.721
2009-1-6,1878.831,1938.691,1871.971,1937.151
2009-1-7,1938.97,1948.23,1920.521,1924.01
2009-1-8,1890.24,1894.171,1862.26,1878.18
2009-1-9,1875.16,1909.35,1875.16,1904.86
2009-1-12,1897.7,1924.44,1886.83,1900.35
2009-1-13,1880.87,1888.31,1861.81,1863.37
2009-1-14,1862.31,1929.28,1862.31,1928.87
2009-1-15,1912.77,1937.73,1902.54,1920.21
2009-1-16,1928.92,1984.73,1928.92,1954.44
2009-1-19,1971,2018.51,1966.19,1986.67
2009-1-20,1981.15,1994.81,1956.1,1994.11
2009-1-21,1965.94,2007.91,1960.53,1985.02
2009-1-22,1996.09,2009.85,1980.44,2004.95
2009-1-23,2001.17,2008.79,1986.35,1990.66
2009-2-2,2008.13,2012.74,1987.13,2011.68
2009-2-3,2011.77,2060.93,2005.02,2060.81
2009-2-4,2068.09,2108.26,2067.79,2107.75
2009-2-5,2106.83,2149.48,2082.6,2098.02
2009-2-6,2102.08,2185.09,2102.08,2181.24
2009-2-9,2211.32,2238.89,2196.71,2224.71
2009-2-10,2218.49,2266.4,2197.01,2265.16
2009-2-11,2230.49,2305.71,2218.3,2260.82
2009-2-12,2265.79,2274.2,2191.89,2248.09
2009-2-13,2249.19,2323.12,2236.18,2320.79
2009-2-16,2338.76,2389.88,2328.18,2389.39
2009-2-17,2387.35,2402.81,2316.93,2319.44
2009-2-18,2271.26,2295.74,2206.06,2209.86
2009-2-19,2224.49,2247.62,2190.47,2227.13
2009-2-20,2234.36,2262.33,2206.21,2261.48
2009-2-23,2249.29,2313.59,2219.71,2305.78
2009-2-24,2273.75,2295.59,2193.27,2200.65
2009-2-25,2222.51,2234.02,2142.6,2206.57
2009-2-26,2201.67,2237.55,2102.35,2121.25
2009-2-27,2100.061,2123.24,2064.921,2082.851
2009-3-2,2066.23,2102.11,2052.99,2093.45
2009-3-3,2047.21,2088.63,2037.021,2071.43
2009-3-4,2076.62,2201.73,2076.62,2198.11
2009-3-5,2220.15,2241.76,2173.49,2221.08
2009-3-6,2180.79,2221.04,2171.67,2193.01
2009-3-9,2205.75,2232.67,2116.45,2118.75
2009-3-10,2097.14,2159.27,2088.16,2158.57
2009-3-11,2199.98,2203.53,2133.14,2139.02
2009-3-12,2127.73,2136.79,2086.02,2133.88
2009-3-13,2148.42,2166.02,2124.98,2128.85
2009-3-16,2122.41,2158.9,2108.61,2153.29
2009-3-17,2156.77,2225.19,2151.78,2218.33
2009-3-18,2227.98,2255.01,2221.59,2223.73
2009-3-19,2227.34,2268.14,2220.16,2265.76
2009-3-20,2272.44,2294.12,2250.41,2281.09
2009-3-23,2286.25,2329.179,2276.81,2325.479
2009-3-24,2359.679,2369.449,2327.429,2338.419
2009-3-25,2333.159,2355.689,2291.359,2291.549
2009-3-26,2296.049,2362.049,2274.899,2361.699
2009-3-27,2380.629,2392.769,2361.089,2374.439
2009-3-30,2377.959,2380.189,2348.529,2358.039
2009-3-31,2313.879,2375.709,2299.159,2373.209
2009-4-1,2380.979,2422.629,2380.979,2408.02
2009-4-2,2417.219,2450,2417.109,2425.29
2009-4-3,2446.12,2456.81,2406.5,2419.78
2009-4-7,2422.1,2449.54,2407.51,2439.18
2009-4-8,2429.88,2435.39,2346.54,2347.39
2009-4-9,2345.01,2380.94,2331.88,2379.88
2009-4-10,2400.01,2444.98,2392.8,2444.23
2009-4-13,2468.08,2522.45,2464.06,2513.7
2009-4-14,2512.01,2532.09,2495.34,2527.18
2009-4-15,2514.59,2542.54,2485.93,2536.06
2009-4-16,2542.34,2549.31,2497.12,2534.13
2009-4-17,2524.63,2539.35,2481.9,2503.94
2009-4-20,2500.17,2559.04,2497.32,2557.46
2009-4-21,2523.26,2552.6,2499.6,2535.83
2009-4-22,2548.1,2579.22,2449.9,2461.35
2009-4-23,2440.68,2474.15,2422.79,2463.95
2009-4-24,2477.16,2481.53,2445.66,2448.59
2009-4-27,2443.44,2452.93,2393.16,2405.35
2009-4-28,2382.88,2411.44,2372.34,2401.44
2009-4-29,2401.66,2477.73,2395.48,2468.19
2009-4-30,2477.93,2491.07,2461.36,2477.57
2009-5-4,2486.69,2560.54,2486.23,2559.91
2009-5-5,2577.43,2590.78,2552.39,2567.34
2009-5-6,2563.56,2596.93,2552.63,2592.52
2009-5-7,2612.12,2622.11,2566.12,2597.45
2009-5-8,2586.76,2634.06,2574.57,2625.65
2009-5-11,2646.29,2663.95,2579.75,2579.75
2009-5-12,2562.36,2619.69,2558.96,2618.17
2009-5-13,2629.03,2670.21,2608.32,2663.77
2009-5-14,2631.45,2651.49,2610.22,2639.89
2009-5-15,2646.89,2661.37,2623.36,2645.26
2009-5-18,2632.57,2656.84,2589.61,2652.78
2009-5-19,2679.4,2688.11,2660.56,2676.68
2009-5-20,2680.551,2686.341,2651.01,2651.411
2009-5-21,2639.141,2663.231,2598.871,2610.621
2009-5-22,2595.991,2617.751,2578.591,2597.601
2009-5-25,2555.341,2618.361,2538.621,2610.011
2009-5-26,2615.011,2618.801,2585.911,2588.571
2009-5-27,2601.241,2635.311,2592.791,2632.931
2009-6-1,2668.401,2726.721,2668.401,2721.281
2009-6-2,2739.44,2750.88,2713.47,2724.301
2009-6-3,2722.271,2778.68,2717.861,2778.591
2009-6-4,2753.25,2778.24,2728.2,2767.24
2009-6-5,2783.861,2791.651,2750.381,2753.891
2009-6-8,2753.341,2795.151,2729.031,2768.341
2009-6-9,2766.51,2788.371,2721.851,2787.89
2009-6-10,2796.9,2820.57,2790,2816.25
2009-6-11,2812.281,2828.74,2787.45,2797.321
2009-6-12,2793.97,2812.68,2722.22,2743.76
2009-6-15,2743.031,2790.98,2727.74,2789.551
2009-6-16,2762.74,2797.48,2753.69,2776.021
2009-6-17,2771.521,2813.611,2744.22,2810.121
2009-6-18,2812.991,2855.421,2810.851,2853.901
2009-6-19,2861.181,2886.501,2847.361,2880.491
2009-6-22,2900.571,2923.241,2884.131,2896.301
2009-6-23,2853.491,2941.051,2841.901,2892.701
2009-6-24,2889.051,2923.471,2880.281,2922.301
2009-6-25,2926.621,2946.901,2909.091,2925.051
2009-6-26,2930.501,2937.611,2910.341,2928.211
2009-6-29,2930.311,2976.921,2918.391,2975.311
2009-6-30,2990.121,2997.271,2953.361,2959.361
2009-7-1,2950.171,3009.711,2947.691,3008.151
2009-7-2,3015.081,3062.561,3015.081,3060.251
2009-7-3,3035.811,3088.861,3029.551,3088.371
2009-7-6,3091.481,3128.311,3090.101,3124.671
2009-7-7,3118.271,3130.071,3077.481,3089.451
2009-7-8,3057.461,3097.961,3011.211,3080.771
2009-7-9,3073.521,3123.511,3064.211,3123.031
2009-7-10,3124.791,3140.041,3099.991,3113.931
2009-7-13,3098.961,3112.881,3076.301,3080.561
2009-7-14,3088.581,3147.591,3088.581,3145.161
2009-7-15,3156.631,3188.911,3156.631,3188.551
2009-7-16,3209.771,3221.071,3175.961,3183.741
2009-7-17,3181.061,3197.231,3158.571,3189.741
2009-7-20,3203.891,3269.181,3192.901,3266.921
2009-7-21,3275.671,3279.591,3207.501,3213.211
2009-7-22,3207.991,3301.431,3207.261,3296.611
2009-7-23,3301.101,3331.061,3289.221,3328.491
2009-7-24,3343.761,3398.051,3306.911,3372.601
2009-7-27,3377.721,3435.931,3376.291,3435.211
2009-7-28,3434.321,3439.921,3392.431,3438.371
2009-7-29,3419.991,3454.021,3174.211,3266.431
2009-7-30,3281.201,3336.641,3215.751,3321.562
2009-7-31,3354.682,3414.152,3333.722,3412.062
2009-8-3,3429.691,3465.171,3398.451,3462.591
2009-8-4,3477.111,3478.011,3404.821,3471.441
2009-8-5,3467.052,3468.102,3385.422,3428.501
2009-8-6,3401.481,3419.741,3309.611,3356.332
2009-8-7,3352.662,3374.462,3244.102,3260.692
2009-8-10,3287.762,3307.892,3201.062,3249.762
2009-8-11,3261.412,3273.022,3222.712,3264.732
2009-8-12,3255.992,3255.992,3104.562,3112.722
2009-8-13,3112.572,3150.362,3060.122,3140.562
2009-8-14,3138.152,3146.002,3039.302,3046.972
2009-8-17,2994.872,3020.262,2867.392,2870.632
2009-8-18,2845.332,2920.642,2827.112,2910.882
2009-8-19,2916.092,2929.062,2761.402,2785.582
2009-8-20,2798.372,2914.642,2798.372,2911.582
2009-8-21,2905.052,2969.522,2883.272,2960.772
2009-8-24,2982.192,3004.902,2944.922,2993.432
2009-8-25,2980.102,2980.102,2823.642,2915.802
2009-8-26,2889.741,2995.802,2872.261,2967.592
2009-8-27,2947.832,2988.031,2909.892,2946.402
2009-8-28,2938.422,2949.432,2843.112,2860.692
2009-8-31,2817.632,2817.632,2663.002,2667.752
2009-9-1,2649.172,2727.082,2639.762,2683.722
2009-9-2,2681.332,2729.712,2669.222,2714.972
2009-9-3,2722.302,2854.162,2715.622,2845.022
2009-9-4,2841.172,2875.982,2827.582,2861.612
2009-9-7,2877.622,2919.352,2860.001,2881.122
2009-9-8,2865.702,2931.232,2831.852,2930.482
2009-9-9,2944.172,2962.292,2900.112,2946.262
2009-9-10,2934.962,2958.952,2911.212,2924.882
2009-9-11,2917.192,2999.332,2915.902,2989.792
2009-9-14,2990.932,3033.082,2984.832,3026.742
2009-9-15,3029.102,3050.432,2999.432,3033.732
2009-9-16,3027.512,3028.562,2960.592,2999.712
2009-9-17,3015.592,3064.231,3015.592,3060.261
2009-9-18,3063.312,3068.031,2940.832,2962.672
2009-9-21,2937.932,2968.702,2871.652,2967.012
2009-9-22,2956.132,2982.902,2896.942,2897.552
2009-9-23,2897.812,2924.202,2825.862,2842.722
2009-9-24,2824.582,2886.262,2783.112,2853.552
2009-9-25,2836.702,2864.072,2812.922,2838.842
2009-9-28,2844.372,2857.952,2752.771,2763.521
2009-9-29,2763.761,2779.691,2712.302,2754.542
2009-9-30,2772.572,2803.862,2763.711,2779.432
2009-10-9,2840.132,2912.552,2834.622,2911.722
2009-10-12,2927.022,2932.082,2893.572,2894.482
2009-10-13,2889.792,2937.822,2886.962,2936.192
2009-10-14,2945.672,3010.612,2943.742,2970.532
2009-10-15,2994.892,3014.262,2967.112,2979.792
2009-10-16,2992.752,3008.182,2931.922,2976.632
2009-10-19,2974.642,3039.602,2962.312,3038.271
2009-10-20,3062.552,3084.941,3053.642,3084.451
2009-10-21,3080.521,3105.511,3062.562,3070.592
2009-10-22,3068.682,3080.662,3045.032,3051.412
2009-10-23,3057.392,3123.462,3057.392,3107.852
2009-10-26,3114.292,3123.362,3083.181,3109.572
2009-10-27,3086.092,3086.092,3020.491,3021.462
2009-10-28,3014.182,3038.062,2974.262,3031.332
2009-10-29,2975.202,2993.442,2952.012,2960.472
2009-10-30,3007.252,3027.132,2983.932,2995.852
2009-11-2,2933.822,3077.912,2923.522,3076.652
2009-11-3,3085.742,3121.202,3078.942,3114.232
2009-11-4,3119.312,3141.452,3096.352,3128.542
2009-11-5,3133.502,3158.722,3122.522,3155.052
2009-11-6,3176.142,3183.572,3156.992,3164.042
2009-11-9,3162.152,3176.662,3141.772,3175.582
2009-11-10,3203.172,3211.102,3176.252,3178.612
2009-11-11,3176.312,3186.592,3149.072,3175.192
2009-11-12,3181.462,3199.872,3163.082,3172.952
2009-11-13,3164.652,3189.092,3127.502,3187.652
2009-11-16,3206.432,3275.552,3206.432,3275.052
2009-11-17,3291.042,3298.382,3275.302,3282.892
2009-11-18,3287.262,3315.872,3274.212,3303.232
2009-11-19,3311.192,3329.032,3285.802,3320.612
2009-11-20,3309.382,3332.532,3280.182,3308.352
2009-11-23,3312.972,3339.302,3305.502,3338.662
2009-11-24,3352.222,3361.392,3214.032,3223.532
2009-11-25,3214.822,3291.172,3188.022,3290.162
2009-11-26,3296.012,3305.333,3160.353,3170.982
2009-11-27,3137.302,3169.752,3080.893,3096.272
2009-11-30,3114.292,3195.883,3114.292,3195.302
2009-12-1,3191.063,3240.663,3173.423,3235.363
2009-12-2,3252.983,3278.273,3245.963,3269.753
2009-12-3,3268.003,3270.373,3227.773,3264.633
2009-12-4,3256.613,3319.133,3214.843,3317.042
2009-12-7,3313.063,3334.012,3302.133,3331.903
2009-12-8,3330.333,3330.383,3260.673,3296.663
2009-12-9,3258.003,3284.653,3228.203,3239.573
2009-12-10,3258.353,3276.133,3225.563,3254.263
2009-12-11,3260.453,3280.943,3242.373,3247.323
2009-12-14,3246.953,3315.033,3178.233,3302.903
2009-12-15,3283.603,3303.183,3267.943,3274.463
2009-12-16,3262.863,3299.333,3246.613,3255.213
2009-12-17,3261.613,3272.973,3176.633,3179.083
2009-12-18,3154.823,3169.583,3108.032,3113.893
2009-12-21,3108.073,3123.992,3088.002,3122.972
2009-12-22,3126.622,3129.312,3039.862,3050.522
2009-12-23,3048.202,3078.842,3041.352,3073.782
2009-12-24,3080.872,3156.532,3075.112,3153.412
2009-12-25,3149.232,3154.772,3128.152,3141.353
2009-12-28,3148.863,3202.093,3148.863,3188.782
2009-12-29,3190.172,3212.522,3166.762,3211.762
2009-12-30,3211.833,3267.002,3206.222,3262.603
2009-12-31,3265.002,3282.212,3250.032,3277.142
2010-1-4,3289.752,3295.282,3243.323,3243.762
2010-1-5,3254.472,3290.512,3221.462,3282.182
2010-1-6,3277.522,3295.873,3253.042,3254.212
2010-1-7,3253.992,3268.823,3176.712,3192.782
2010-1-8,3177.262,3198.922,3149.022,3196.002
2010-1-11,3301.613,3306.752,3197.333,3212.752
2010-1-12,3205.702,3275.202,3180.082,3273.972
2010-1-13,3204.982,3232.823,3165.492,3172.662
2010-1-14,3183.382,3219.022,3165.602,3215.552
2010-1-15,3217.192,3241.822,3197.222,3224.152
2010-1-18,3213.642,3238.242,3202.212,3237.102
2010-1-19,3242.222,3268.812,3236.842,3246.872
2010-1-20,3252.042,3255.132,3148.332,3151.852
2010-1-21,3154.192,3176.152,3126.902,3158.862
2010-1-22,3118.722,3147.832,3062.632,3128.592
2010-1-25,3103.322,3137.002,3092.932,3094.412
2010-1-26,3094.852,3107.202,3001.962,3019.392
2010-1-27,3020.542,3028.652,2972.632,2986.612
2010-1-28,2985.212,3006.042,2963.892,2994.142
2010-1-29,2979.742,3024.853,2968.452,2989.292
2010-2-1,2981.373,2981.373,2912.893,2941.363
2010-2-2,2955.752,2990.752,2930.563,2934.712
2010-2-3,2945.032,3005.133,2890.022,3003.833
